2201;Aleece Garriock;1992-10-08 00:00:00.0000000;2020-02-02 00:00:00.0000000;0;1;16
2202;Sharla Reeday;1993-06-25 00:00:00.0000000;2019-10-25 00:00:00.0000000;0;1;2
2203;Shelby Enrich;1993-08-19 00:00:00.0000000;2016-10-04 00:00:00.0000000;0;1;2
2204;Shurlocke Shovlar;1993-01-11 00:00:00.0000000;2020-02-15 00:00:00.0000000;0;1;3
2205;Kaitlyn Giabucci;1993-03-09 00:00:00.0000000;2015-08-27 00:00:00.0000000;0;1;8
2206;Bibbie Laxtonne;1992-07-04 00:00:00.0000000;2017-11-19 00:00:00.0000000;0;1;8
2207;Amelia De la Yglesias;1993-01-04 00:00:00.0000000;2020-10-02 00:00:00.0000000;0;1;16
2208;Kris Halvosen;1992-11-14 00:00:00.0000000;2011-08-08 00:00:00.0000000;0;1;10
2209;Ode Steen;1993-01-07 00:00:00.0000000;2015-07-04 00:00:00.0000000;0;1;14
2210;Oralle Bosket;1992-05-07 00:00:00.0000000;2018-01-27 00:00:00.0000000;0;1;14
2211;Maurise Allpress;1993-06-01 00:00:00.0000000;2011-06-01 00:00:00.0000000;0;1;18
2212;Jaquenette Malek;1993-08-14 00:00:00.0000000;2019-02-25 00:00:00.0000000;0;1;16
2213;Christiane Wenzel;1993-07-23 00:00:00.0000000;2017-11-27 00:00:00.0000000;0;1;10
2214;Gavra Gress;1993-05-30 00:00:00.0000000;2017-07-26 00:00:00.0000000;0;1;19
2215;Ty D'Andrea;1993-01-09 00:00:00.0000000;2018-06-27 00:00:00.0000000;0;1;14
2216;Rudolfo Phette;1993-01-24 00:00:00.0000000;2015-06-06 00:00:00.0000000;0;1;2
2217;Thorpe Scarr;1993-03-27 00:00:00.0000000;2020-05-09 00:00:00.0000000;0;1;8
2218;Reta Fruchter;1993-04-11 00:00:00.0000000;2020-04-19 00:00:00.0000000;0;1;16
2219;Nelli Buncombe;1993-06-10 00:00:00.0000000;2018-09-22 00:00:00.0000000;0;1;2
2220;Donal Larwood;1992-04-12 00:00:00.0000000;2014-11-28 00:00:00.0000000;0;1;19
2221;Nixie Habard;1993-03-15 00:00:00.0000000;2013-07-13 00:00:00.0000000;0;1;3
2222;Betti Colhoun;1992-08-11 00:00:00.0000000;2015-08-23 00:00:00.0000000;0;1;10
2223;Amery Morillas;1992-06-08 00:00:00.0000000;2016-06-27 00:00:00.0000000;0;1;18
2224;Yardley Smithson;1992-11-20 00:00:00.0000000;2020-01-06 00:00:00.0000000;0;1;10
2225;Nelia Golley;1993-02-16 00:00:00.0000000;2012-10-12 00:00:00.0000000;0;1;3
2226;Haley Vigietti;1993-06-06 00:00:00.0000000;2020-05-02 00:00:00.0000000;0;1;12
2227;Colet Nannetti;1992-10-11 00:00:00.0000000;2014-03-04 00:00:00.0000000;0;1;14
2228;Jobey Bardell;1993-09-02 00:00:00.0000000;2011-02-28 00:00:00.0000000;0;1;19
2229;Parker Ajam;1992-11-04 00:00:00.0000000;2019-06-14 00:00:00.0000000;0;1;17
2230;Dolley Golda;1993-02-03 00:00:00.0000000;2019-05-06 00:00:00.0000000;0;1;3
2231;Nertie Woodrough;1993-05-07 00:00:00.0000000;2014-03-26 00:00:00.0000000;0;1;2
2232;Keelby Chatfield;1992-12-20 00:00:00.0000000;2016-03-28 00:00:00.0000000;0;1;16
2233;Maury Dyball;1992-06-10 00:00:00.0000000;2018-06-15 00:00:00.0000000;0;1;2
2234;Meara Ratnege;1992-12-13 00:00:00.0000000;2015-10-01 00:00:00.0000000;0;1;12
2235;Lotta Davidovits;1993-01-13 00:00:00.0000000;2018-09-08 00:00:00.0000000;0;1;8
2236;Sybille Oran;1993-01-08 00:00:00.0000000;2019-06-16 00:00:00.0000000;0;1;12
2237;Zelig Symson;1992-08-28 00:00:00.0000000;2014-04-25 00:00:00.0000000;0;1;19
2238;Keefer Bradtke;1992-07-12 00:00:00.0000000;2018-12-18 00:00:00.0000000;0;1;17
2239;Chickie Borne;1992-04-24 00:00:00.0000000;2012-07-28 00:00:00.0000000;0;1;10
2240;Mort Simes;1993-04-01 00:00:00.0000000;2010-09-21 00:00:00.0000000;0;1;2
2241;Max Surgenor;1993-03-11 00:00:00.0000000;2011-01-26 00:00:00.0000000;0;1;18
2242;Dagny MacDonald;1992-12-12 00:00:00.0000000;2014-08-17 00:00:00.0000000;0;1;8
2243;Parsifal Clem;1993-09-07 00:00:00.0000000;2015-06-13 00:00:00.0000000;0;1;2
2244;Boony Giblin;1992-06-06 00:00:00.0000000;2010-01-21 00:00:00.0000000;0;1;2
2245;Gillan Walenta;1992-05-16 00:00:00.0000000;2013-07-19 00:00:00.0000000;0;1;16
2246;Willa Ferrant;1992-05-02 00:00:00.0000000;2020-05-24 00:00:00.0000000;0;1;10
2247;Robin McIlhone;1992-05-05 00:00:00.0000000;2011-06-10 00:00:00.0000000;0;1;16
2248;Towny Askam;1993-03-19 00:00:00.0000000;2018-03-18 00:00:00.0000000;0;1;2
2249;Sarah Lammenga;1992-07-20 00:00:00.0000000;2018-11-04 00:00:00.0000000;0;1;16
2250;Rosina Capozzi;1993-09-11 00:00:00.0000000;2016-05-09 00:00:00.0000000;0;1;8
2251;Milly Rapin;1993-04-24 00:00:00.0000000;2019-10-25 00:00:00.0000000;0;1;8
2252;Lebbie Humby;1992-10-13 00:00:00.0000000;2010-08-16 00:00:00.0000000;0;1;10
2253;Viv Strathern;1992-12-18 00:00:00.0000000;2009-04-19 00:00:00.0000000;0;1;19
2254;Dyan Willicott;1992-06-26 00:00:00.0000000;2012-10-18 00:00:00.0000000;0;1;18
2255;Pebrook Deinhard;1993-05-17 00:00:00.0000000;2010-07-04 00:00:00.0000000;0;1;14
2256;Justin Farnie;1992-07-04 00:00:00.0000000;2012-06-20 00:00:00.0000000;0;1;16
2257;Codi Folland;1993-07-25 00:00:00.0000000;2013-08-12 00:00:00.0000000;0;1;2
2258;Bili Klossek;1993-07-19 00:00:00.0000000;2012-10-16 00:00:00.0000000;0;1;12
2259;Rania Lawton;1993-03-04 00:00:00.0000000;2010-11-17 00:00:00.0000000;0;1;17
2260;Peggi Ambrogioni;1992-09-24 00:00:00.0000000;2015-04-22 00:00:00.0000000;0;1;17
2261;Kippie D'Oyley;1992-09-26 00:00:00.0000000;2015-12-21 00:00:00.0000000;0;1;18
2262;Jeth Shortell;1993-05-12 00:00:00.0000000;2009-11-07 00:00:00.0000000;0;1;8
2263;Lorelei McMonies;1992-04-16 00:00:00.0000000;2015-07-05 00:00:00.0000000;0;1;12
2264;Melva Beeze;1993-04-17 00:00:00.0000000;2012-09-28 00:00:00.0000000;0;1;3
2265;Roi Domengue;1993-06-10 00:00:00.0000000;2016-12-01 00:00:00.0000000;0;1;16
2266;Caralie Reap;1992-08-15 00:00:00.0000000;2017-07-01 00:00:00.0000000;0;1;17
2267;Timotheus Caulket;1992-06-24 00:00:00.0000000;2017-03-07 00:00:00.0000000;0;1;14
2268;Sigismond Silver;1993-06-07 00:00:00.0000000;2017-10-27 00:00:00.0000000;0;1;16
2269;Cordie Hicklingbottom;1992-12-22 00:00:00.0000000;2009-09-24 00:00:00.0000000;0;1;2
2270;Donica Wroe;1993-07-03 00:00:00.0000000;2013-12-06 00:00:00.0000000;0;1;2
2271;Lynette Feander;1993-01-27 00:00:00.0000000;2010-05-21 00:00:00.0000000;0;1;12
2272;Anne-corinne Ortner;1993-01-19 00:00:00.0000000;2018-07-23 00:00:00.0000000;0;1;3
2273;Rolfe Heiss;1993-07-25 00:00:00.0000000;2010-08-20 00:00:00.0000000;0;1;10
2274;Hayley Scutcheon;1993-03-21 00:00:00.0000000;2011-08-11 00:00:00.0000000;0;1;16
2275;Daren Hussey;1992-11-29 00:00:00.0000000;2013-09-05 00:00:00.0000000;0;1;3
2276;Lenore Silverthorn;1992-06-10 00:00:00.0000000;2019-02-17 00:00:00.0000000;0;1;19
2277;Drusy De Lasci;1992-09-12 00:00:00.0000000;2016-08-29 00:00:00.0000000;0;1;14
2278;Eudora Fernandez;1992-12-07 00:00:00.0000000;2019-11-26 00:00:00.0000000;0;1;3
2279;Jesse Simka;1992-08-09 00:00:00.0000000;2011-01-17 00:00:00.0000000;0;1;17
2280;Shepard Foote;1993-09-06 00:00:00.0000000;2018-03-24 00:00:00.0000000;0;1;12
2281;Casper Allinson;1993-07-30 00:00:00.0000000;2013-03-19 00:00:00.0000000;0;1;2
2282;Amber Matteoni;1993-03-18 00:00:00.0000000;2013-09-30 00:00:00.0000000;0;1;16
2283;Louise Clandillon;1993-03-13 00:00:00.0000000;2021-06-03 00:00:00.0000000;0;1;3
2284;Kimbell Normanton;1993-04-20 00:00:00.0000000;2010-08-21 00:00:00.0000000;0;1;2
2285;Munmro Ghelardoni;1992-09-09 00:00:00.0000000;2014-04-19 00:00:00.0000000;0;1;12
2286;Nerita Yeudall;1993-06-09 00:00:00.0000000;2019-04-06 00:00:00.0000000;0;1;14
2287;Talbert Skarman;1992-05-24 00:00:00.0000000;2011-06-28 00:00:00.0000000;0;1;8
2288;Lisabeth Skermer;1992-06-18 00:00:00.0000000;2018-04-24 00:00:00.0000000;0;1;17
2289;Ruthann Burge;1993-08-17 00:00:00.0000000;2013-07-18 00:00:00.0000000;0;1;18
2290;Sascha McBay;1992-08-12 00:00:00.0000000;2015-02-25 00:00:00.0000000;0;1;12
2291;Nev Velti;1993-07-21 00:00:00.0000000;2016-11-02 00:00:00.0000000;0;1;14
2292;Gisele Karle;1992-04-26 00:00:00.0000000;2011-04-15 00:00:00.0000000;0;1;3
2293;Shaine Edward;1992-05-23 00:00:00.0000000;2014-11-05 00:00:00.0000000;0;1;17
2294;Roxanne Rudman;1992-06-21 00:00:00.0000000;2017-05-07 00:00:00.0000000;0;1;19
2295;Cari Hyett;1993-03-01 00:00:00.0000000;2020-09-07 00:00:00.0000000;0;1;8
2296;Erinna Blennerhassett;1992-07-12 00:00:00.0000000;2018-03-24 00:00:00.0000000;0;1;17
2297;Gillan Itzchaky;1992-06-14 00:00:00.0000000;2016-05-05 00:00:00.0000000;0;1;3
2298;Babb Crayden;1992-07-25 00:00:00.0000000;2015-10-12 00:00:00.0000000;0;1;3
2299;Ailina Konzel;1993-07-28 00:00:00.0000000;2014-06-13 00:00:00.0000000;0;1;12
2300;Sibeal Moffett;1992-06-20 00:00:00.0000000;2017-10-10 00:00:00.0000000;0;1;18
2301;Adair Hylands;1993-02-08 00:00:00.0000000;2020-04-13 00:00:00.0000000;0;1;16
2302;Julienne Liley;1992-07-13 00:00:00.0000000;2011-09-27 00:00:00.0000000;0;1;12
2303;Jeddy Dive;1992-04-30 00:00:00.0000000;2021-10-06 00:00:00.0000000;0;1;8
2304;Lizabeth Bruno;1993-04-27 00:00:00.0000000;2017-03-27 00:00:00.0000000;0;1;3
2305;Charlene Leathes;1993-07-29 00:00:00.0000000;2013-11-15 00:00:00.0000000;0;1;17
2306;Maddie Foat;1993-03-14 00:00:00.0000000;2020-05-22 00:00:00.0000000;0;1;12
2307;Marcos Poker;1993-05-28 00:00:00.0000000;2021-08-21 00:00:00.0000000;0;1;14
2308;Talbert Litterick;1992-12-20 00:00:00.0000000;2012-08-11 00:00:00.0000000;0;1;10
2309;Hilton Franchyonok;1992-06-15 00:00:00.0000000;2020-12-22 00:00:00.0000000;0;1;3
2310;Rex Thornewill;1993-02-19 00:00:00.0000000;2012-04-21 00:00:00.0000000;0;1;3
2311;Kaleena Swadlinge;1993-06-06 00:00:00.0000000;2019-11-10 00:00:00.0000000;0;1;16
2312;Vance Cargenven;1993-03-22 00:00:00.0000000;2020-08-04 00:00:00.0000000;0;1;3
2313;Morganica Morin;1993-06-23 00:00:00.0000000;2016-10-18 00:00:00.0000000;0;1;19
2314;Bartholomeus Ettels;1992-07-18 00:00:00.0000000;2017-12-23 00:00:00.0000000;0;1;8
2315;Asa Perse;1992-12-22 00:00:00.0000000;2013-04-21 00:00:00.0000000;0;1;8
2316;Brunhilda Sture;1992-12-12 00:00:00.0000000;2009-07-04 00:00:00.0000000;0;1;12
2317;Cross Riccardo;1992-10-25 00:00:00.0000000;2017-11-09 00:00:00.0000000;0;1;8
2318;Dorian Kesey;1992-07-29 00:00:00.0000000;2013-11-14 00:00:00.0000000;0;1;16
2319;Trey Arbor;1992-07-09 00:00:00.0000000;2015-07-29 00:00:00.0000000;0;1;18
2320;Lorenzo Beneze;1992-08-16 00:00:00.0000000;2009-07-16 00:00:00.0000000;0;1;17
2321;Stewart Cluely;1992-06-07 00:00:00.0000000;2017-07-14 00:00:00.0000000;0;1;14
2322;Marrilee Bernucci;1993-03-03 00:00:00.0000000;2020-09-25 00:00:00.0000000;0;1;16
2323;Pennie Taylerson;1992-09-18 00:00:00.0000000;2018-04-05 00:00:00.0000000;0;1;17
2324;Meryl Posvner;1993-08-18 00:00:00.0000000;2011-10-20 00:00:00.0000000;0;1;10
2325;Essy Ganforth;1993-01-07 00:00:00.0000000;2020-09-29 00:00:00.0000000;0;1;10
2326;Waylin Blasio;1992-11-22 00:00:00.0000000;2013-12-23 00:00:00.0000000;0;1;16
2327;Glenn Eminson;1993-02-20 00:00:00.0000000;2019-01-01 00:00:00.0000000;0;1;18
2328;Lee Bonnor;1992-05-18 00:00:00.0000000;2013-09-29 00:00:00.0000000;0;1;8
2329;Karena Pougher;1992-05-09 00:00:00.0000000;2013-08-24 00:00:00.0000000;0;1;19
2330;Jessie Dagnall;1992-10-31 00:00:00.0000000;2011-09-06 00:00:00.0000000;0;1;2
2331;Alexander Fishpoole;1993-01-20 00:00:00.0000000;2020-09-19 00:00:00.0000000;0;1;10
2332;Biddy Riping;1993-03-09 00:00:00.0000000;2017-09-25 00:00:00.0000000;0;1;12
2333;Mikkel Curphey;1993-01-27 00:00:00.0000000;2013-01-04 00:00:00.0000000;0;1;18
2334;Casey Tapner;1993-09-04 00:00:00.0000000;2012-02-21 00:00:00.0000000;0;1;8
2335;Doy MacFadzean;1993-02-16 00:00:00.0000000;2019-04-23 00:00:00.0000000;0;1;16
2336;Jojo Harlett;1993-07-11 00:00:00.0000000;2014-09-08 00:00:00.0000000;0;1;2
2337;Raina Rabjohns;1992-12-15 00:00:00.0000000;2017-01-17 00:00:00.0000000;0;1;18
2338;Dulcia Bonder;1993-05-21 00:00:00.0000000;2011-11-14 00:00:00.0000000;0;1;14
2339;Loria Malden;1992-09-11 00:00:00.0000000;2020-05-07 00:00:00.0000000;0;1;19
2340;Mirelle Codd;1993-01-07 00:00:00.0000000;2018-11-20 00:00:00.0000000;0;1;10
2341;Bibi Hindmoor;1992-09-10 00:00:00.0000000;2012-08-20 00:00:00.0000000;0;1;19
2342;Blancha Cape;1993-08-25 00:00:00.0000000;2020-12-01 00:00:00.0000000;0;1;16
2343;Rubin Mowett;1992-08-31 00:00:00.0000000;2015-01-18 00:00:00.0000000;0;1;3
2344;Wesley Deppen;1992-08-22 00:00:00.0000000;2012-05-21 00:00:00.0000000;0;1;2
2345;Bobinette Greiswood;1993-07-17 00:00:00.0000000;2012-11-27 00:00:00.0000000;0;1;2
2346;Griffy Manie;1993-06-03 00:00:00.0000000;2021-08-22 00:00:00.0000000;0;1;8
2347;Noland Godsell;1992-05-26 00:00:00.0000000;2011-08-24 00:00:00.0000000;0;1;16
2348;Kiri Klaesson;1993-04-30 00:00:00.0000000;2009-05-29 00:00:00.0000000;0;1;12
2349;Ianthe Assel;1993-05-28 00:00:00.0000000;2017-01-23 00:00:00.0000000;0;1;18
2350;Elvira Martschke;1993-05-05 00:00:00.0000000;2021-08-24 00:00:00.0000000;0;1;18
2351;Artus Rennix;1993-04-19 00:00:00.0000000;2009-07-19 00:00:00.0000000;0;1;18
2352;Katharyn Amy;1992-11-20 00:00:00.0000000;2018-03-28 00:00:00.0000000;0;1;16
2353;Georgena Brittle;1993-09-08 00:00:00.0000000;2019-04-28 00:00:00.0000000;0;1;17
2354;Fergus Simmig;1992-07-24 00:00:00.0000000;2020-06-23 00:00:00.0000000;0;1;16
2355;Marcel McCrann;1993-05-05 00:00:00.0000000;2017-04-01 00:00:00.0000000;0;1;3
2356;Zarah Banks;1993-04-27 00:00:00.0000000;2010-10-08 00:00:00.0000000;0;1;19
2357;Pauline Huitt;1992-10-20 00:00:00.0000000;2018-03-29 00:00:00.0000000;0;1;16
2358;Ted Huxter;1992-04-25 00:00:00.0000000;2012-10-09 00:00:00.0000000;0;1;10
2359;Georgiana Horche;1992-08-30 00:00:00.0000000;2015-02-21 00:00:00.0000000;0;1;10
2360;Gertie Boulden;1992-11-16 00:00:00.0000000;2020-09-24 00:00:00.0000000;0;1;10
2361;Celeste Horder;1993-06-09 00:00:00.0000000;2019-03-11 00:00:00.0000000;0;1;16
2362;Ingamar Trinkwon;1993-02-19 00:00:00.0000000;2014-05-25 00:00:00.0000000;0;1;12
2363;Drud Loomes;1992-12-31 00:00:00.0000000;2014-10-12 00:00:00.0000000;0;1;16
2364;Calypso Birkinshaw;1993-06-30 00:00:00.0000000;2011-11-08 00:00:00.0000000;0;1;10
2365;Cate Lundon;1993-09-12 00:00:00.0000000;2017-01-15 00:00:00.0000000;0;1;14
2366;Lanae Eccott;1993-07-10 00:00:00.0000000;2014-06-06 00:00:00.0000000;0;1;18
2367;Ulberto Hucknall;1992-06-15 00:00:00.0000000;2016-11-08 00:00:00.0000000;0;1;2
2368;Cherrita Oakenfall;1993-05-06 00:00:00.0000000;2021-08-09 00:00:00.0000000;0;1;14
2369;Angil Alejandro;1992-12-18 00:00:00.0000000;2010-12-04 00:00:00.0000000;0;1;16
2370;Rosette Nulty;1992-06-28 00:00:00.0000000;2015-01-05 00:00:00.0000000;0;1;16
2371;Andros Hurch;1992-10-02 00:00:00.0000000;2011-03-01 00:00:00.0000000;0;1;2
2372;Torrance Edgeley;1992-06-17 00:00:00.0000000;2018-05-24 00:00:00.0000000;0;1;19
2373;Bondy Beggini;1993-06-02 00:00:00.0000000;2020-04-01 00:00:00.0000000;0;1;2
2374;Binni Collip;1992-08-08 00:00:00.0000000;2013-05-10 00:00:00.0000000;0;1;3
2375;Jenna William;1992-10-07 00:00:00.0000000;2021-06-15 00:00:00.0000000;0;1;3
2376;Bianka Viscovi;1993-05-31 00:00:00.0000000;2010-11-22 00:00:00.0000000;0;1;14
2377;Zena Chanson;1992-08-14 00:00:00.0000000;2010-05-01 00:00:00.0000000;0;1;14
2378;Horace Cornewall;1992-04-19 00:00:00.0000000;2021-09-18 00:00:00.0000000;0;1;2
2379;Salomone Jehu;1992-09-07 00:00:00.0000000;2017-04-04 00:00:00.0000000;0;1;2
2380;Fletcher Durkin;1992-05-26 00:00:00.0000000;2014-06-17 00:00:00.0000000;0;1;8
2381;Sallyanne Chuck;1993-08-22 00:00:00.0000000;2019-02-12 00:00:00.0000000;0;1;8
2382;Ewen Barltrop;1992-08-10 00:00:00.0000000;2021-07-08 00:00:00.0000000;0;1;8
2383;Hollyanne Landers;1993-02-08 00:00:00.0000000;2009-07-25 00:00:00.0000000;0;1;18
2384;Wait Franz;1992-09-15 00:00:00.0000000;2018-06-02 00:00:00.0000000;0;1;12
2385;Hildegaard Kehir;1992-05-06 00:00:00.0000000;2010-11-26 00:00:00.0000000;0;1;18
2386;Lesly Laimable;1993-06-16 00:00:00.0000000;2011-09-18 00:00:00.0000000;0;1;8
2387;Lil Eilhertsen;1993-08-30 00:00:00.0000000;2015-03-10 00:00:00.0000000;0;1;3
2388;Marc Borland;1992-05-13 00:00:00.0000000;2020-04-28 00:00:00.0000000;0;1;16
2389;Kevon Pickavant;1993-02-17 00:00:00.0000000;2019-06-19 00:00:00.0000000;0;1;12
2390;Grier Yarwood;1993-01-28 00:00:00.0000000;2021-09-30 00:00:00.0000000;0;1;8
2391;Bancroft Cliff;1992-06-02 00:00:00.0000000;2012-08-24 00:00:00.0000000;0;1;16
2392;Inga Hatherley;1992-06-08 00:00:00.0000000;2013-09-20 00:00:00.0000000;0;1;8
2393;Carley Twizell;1993-03-24 00:00:00.0000000;2016-08-13 00:00:00.0000000;0;1;16
2394;Lyell Brandassi;1993-03-11 00:00:00.0000000;2015-12-24 00:00:00.0000000;0;1;16
2395;Mitchael Kidd;1993-09-12 00:00:00.0000000;2009-09-15 00:00:00.0000000;0;1;19
2396;Riane Texton;1993-02-11 00:00:00.0000000;2018-09-26 00:00:00.0000000;0;1;19
2397;Mabelle Othen;1993-06-04 00:00:00.0000000;2017-08-25 00:00:00.0000000;0;1;2
2398;Jobina Bendan;1992-12-19 00:00:00.0000000;2018-11-16 00:00:00.0000000;0;1;8
2399;Gillian Conechie;1993-02-24 00:00:00.0000000;2021-03-13 00:00:00.0000000;0;1;12
2400;Arne Follen;1992-07-10 00:00:00.0000000;2010-11-22 00:00:00.0000000;0;1;17
2401;Clare Greveson;1993-06-29 00:00:00.0000000;2014-10-14 00:00:00.0000000;0;1;10
2402;Row Pellamonuten;1993-03-04 00:00:00.0000000;2017-10-25 00:00:00.0000000;0;1;8
2403;Joletta Carwardine;1992-06-30 00:00:00.0000000;2015-09-21 00:00:00.0000000;0;1;2
2404;Aggie Feyer;1992-06-30 00:00:00.0000000;2017-04-13 00:00:00.0000000;0;1;14
2405;Aldin Pyecroft;1992-12-29 00:00:00.0000000;2015-11-20 00:00:00.0000000;0;1;10
2406;Glyn Wraxall;1992-10-16 00:00:00.0000000;2021-03-01 00:00:00.0000000;0;1;14
2407;Dorian Darlison;1993-07-27 00:00:00.0000000;2015-12-04 00:00:00.0000000;0;1;12
2408;Shurlocke Upham;1992-12-18 00:00:00.0000000;2013-12-11 00:00:00.0000000;0;1;2
2409;Karie Ajam;1992-08-31 00:00:00.0000000;2019-11-06 00:00:00.0000000;0;1;17
2410;Christos Baudet;1993-03-22 00:00:00.0000000;2017-07-12 00:00:00.0000000;0;1;12
2411;Kevan Keary;1992-04-26 00:00:00.0000000;2019-10-16 00:00:00.0000000;0;1;19
2412;Marris Schrader;1992-06-12 00:00:00.0000000;2018-03-30 00:00:00.0000000;0;1;8
2413;Laurena Amsberger;1993-04-24 00:00:00.0000000;2016-08-12 00:00:00.0000000;0;1;16
2414;Arlene Stenyng;1992-09-16 00:00:00.0000000;2011-01-03 00:00:00.0000000;0;1;2
2415;Brigit Keaveny;1992-11-05 00:00:00.0000000;2019-07-30 00:00:00.0000000;0;1;8
2416;Cornelle Creebo;1992-04-20 00:00:00.0000000;2010-01-22 00:00:00.0000000;0;1;14
2417;Patty Deniscke;1992-09-18 00:00:00.0000000;2015-09-26 00:00:00.0000000;0;1;14
2418;Dilan Webburn;1992-06-16 00:00:00.0000000;2016-04-15 00:00:00.0000000;0;1;8
2419;Marj Akroyd;1993-07-25 00:00:00.0000000;2012-06-24 00:00:00.0000000;0;1;12
2420;Lois Bottleson;1992-08-26 00:00:00.0000000;2020-04-03 00:00:00.0000000;0;1;18
2421;Lucie Huxham;1992-08-03 00:00:00.0000000;2018-02-07 00:00:00.0000000;0;1;8
2422;Inge Tallman;1992-12-20 00:00:00.0000000;2012-04-11 00:00:00.0000000;0;1;19
2423;Sybyl Gurge;1992-07-07 00:00:00.0000000;2019-01-16 00:00:00.0000000;0;1;17
2424;Rodolphe Harnott;1992-05-12 00:00:00.0000000;2014-10-11 00:00:00.0000000;0;1;14
2425;Henka Michin;1992-12-30 00:00:00.0000000;2018-10-28 00:00:00.0000000;0;1;8
2426;Odille Huard;1993-02-26 00:00:00.0000000;2016-12-26 00:00:00.0000000;0;1;3
2427;Amberly Spawton;1993-07-15 00:00:00.0000000;2019-06-26 00:00:00.0000000;0;1;8
2428;Giselle Vuitte;1992-08-04 00:00:00.0000000;2020-03-27 00:00:00.0000000;0;1;2
2429;Luther O'Flannery;1992-10-21 00:00:00.0000000;2020-03-19 00:00:00.0000000;0;1;16
2430;Lisbeth Zipsell;1992-08-03 00:00:00.0000000;2014-05-06 00:00:00.0000000;0;1;14
2431;Gerrie Circuitt;1993-03-26 00:00:00.0000000;2019-12-31 00:00:00.0000000;0;1;17
2432;Ronnica Rawlence;1993-09-03 00:00:00.0000000;2020-02-21 00:00:00.0000000;0;1;16
2433;Aggy Sauvage;1992-09-10 00:00:00.0000000;2017-07-22 00:00:00.0000000;0;1;3
2434;Jaymie Hawe;1992-08-18 00:00:00.0000000;2013-09-21 00:00:00.0000000;0;1;3
2435;Miran Attew;1992-12-26 00:00:00.0000000;2011-10-27 00:00:00.0000000;0;1;8
2436;Conny Benian;1992-08-18 00:00:00.0000000;2012-05-26 00:00:00.0000000;0;1;14
2437;Jayne Kelleway;1992-10-04 00:00:00.0000000;2018-02-11 00:00:00.0000000;0;1;17
2438;Ferris Wiggall;1993-04-30 00:00:00.0000000;2010-08-13 00:00:00.0000000;0;1;18
2439;Pedro Cambridge;1993-04-10 00:00:00.0000000;2012-03-18 00:00:00.0000000;0;1;3
2440;Saloma Bracco;1992-08-19 00:00:00.0000000;2010-03-02 00:00:00.0000000;0;1;12
2441;Dexter Campione;1992-10-27 00:00:00.0000000;2017-07-06 00:00:00.0000000;0;1;14
2442;Gauthier Olrenshaw;1993-03-15 00:00:00.0000000;2020-04-22 00:00:00.0000000;0;1;16
2443;Alverta McNicol;1993-03-26 00:00:00.0000000;2016-10-18 00:00:00.0000000;0;1;10
2444;Farlay Besse;1993-04-01 00:00:00.0000000;2015-05-10 00:00:00.0000000;0;1;12
2445;Netty Capini;1992-10-22 00:00:00.0000000;2011-03-16 00:00:00.0000000;0;1;8
2446;Francene Haverson;1992-04-23 00:00:00.0000000;2016-04-11 00:00:00.0000000;0;1;18
2447;Winthrop Foulger;1992-07-14 00:00:00.0000000;2013-04-07 00:00:00.0000000;0;1;19
2448;Philbert Easterby;1992-04-27 00:00:00.0000000;2020-10-19 00:00:00.0000000;0;1;19
2449;Abigale Kidsley;1993-01-08 00:00:00.0000000;2014-08-05 00:00:00.0000000;0;1;19
2450;Lara Miller;1993-06-15 00:00:00.0000000;2010-12-04 00:00:00.0000000;0;1;8
2451;Marcelle Abercromby;1992-07-30 00:00:00.0000000;2018-10-11 00:00:00.0000000;0;1;17
2452;Eleonora Culleford;1993-05-13 00:00:00.0000000;2009-09-09 00:00:00.0000000;0;1;14
2453;Laney Kempstone;1992-05-18 00:00:00.0000000;2019-10-05 00:00:00.0000000;0;1;19
2454;Josephina Joules;1992-12-16 00:00:00.0000000;2010-07-05 00:00:00.0000000;0;1;12
2455;Alaric Duffet;1992-08-21 00:00:00.0000000;2021-09-01 00:00:00.0000000;0;1;3
2456;Wilone Issacoff;1993-09-13 00:00:00.0000000;2018-02-02 00:00:00.0000000;0;1;12
2457;Mei Wardel;1993-08-21 00:00:00.0000000;2015-09-24 00:00:00.0000000;0;1;3
2458;Mag Ebben;1992-06-17 00:00:00.0000000;2014-01-01 00:00:00.0000000;0;1;17
2459;Kathe Stait;1993-07-20 00:00:00.0000000;2017-10-20 00:00:00.0000000;0;1;19
2460;Putnem Trewin;1993-01-29 00:00:00.0000000;2020-11-13 00:00:00.0000000;0;1;17
2461;Blondie Checketts;1992-11-08 00:00:00.0000000;2017-04-07 00:00:00.0000000;0;1;17
2462;Mollie Stansall;1992-11-10 00:00:00.0000000;2020-10-23 00:00:00.0000000;0;1;16
2463;Kikelia Halton;1992-07-08 00:00:00.0000000;2010-10-03 00:00:00.0000000;0;1;19
2464;Silvan Flanaghan;1992-10-28 00:00:00.0000000;2012-08-15 00:00:00.0000000;0;1;10
2465;Amber Rickson;1993-01-07 00:00:00.0000000;2021-03-08 00:00:00.0000000;0;1;10
2466;Vassily Kellough;1992-09-04 00:00:00.0000000;2021-02-18 00:00:00.0000000;0;1;19
2467;Niles Dudek;1992-07-23 00:00:00.0000000;2020-06-18 00:00:00.0000000;0;1;16
2468;Stevena Regnard;1992-07-31 00:00:00.0000000;2013-03-18 00:00:00.0000000;0;1;3
